customer_id,recency_days,frequency,monetary,R,F,M,rfm_score,segment
4127,121,3,1880.69,2,1,1,4,Hibernating
4128,19,16,22678.33,4,5,5,14,Champions
4129,27,7,5869.03,4,2,3,9,Potential Loyalists
4130,47,16,79338.28,3,5,5,13,Champions
4131,10,9,52524.91,5,3,5,13,Champions
4132,32,4,3001.47,4,1,1,6,At Risk
4133,578,2,2334.39,1,1,1,3,Hibernating
4134,160,8,2579.42,1,3,1,5,At Risk
4135,127,9,3930.1400000000003,2,3,2,7,Potential Loyalists
4136,182,5,2124.9700000000003,1,2,1,4,Hibernating
4137,45,12,8150.849999999999,3,4,3,10,Loyal Customers
4138,25,18,17953.94,4,5,5,14,Champions
4139,55,7,3393.19,3,2,2,7,Potential Loyalists
4140,74,6,2676.2,3,2,1,6,At Risk
4141,52,16,16635.78,3,5,5,13,Champions
4142,7,14,12869.18,5,4,4,13,Champions
4143,17,15,8681.81,5,5,3,13,Champions
4144,50,18,29641.239999999998,3,5,5,13,Champions
4145,19,8,2833.13,4,3,1,8,Potential Loyalists
4146,6,10,5605.08,5,3,2,10,Loyal Customers
4147,144,6,7079.16,1,2,3,6,At Risk
4148,23,12,26015.39,4,4,5,13,Champions
4149,34,5,1512.15,4,2,1,7,Potential Loyalists
4150,18,17,17823.83,4,5,5,14,Champions
4151,262,3,6747.36,1,1,3,5,At Risk
4152,145,12,4041.58,1,4,2,7,Potential Loyalists
4153,3,12,8037.170000000001,5,4,3,12,Loyal Customers
4154,17,18,17048.48,5,5,5,15,Champions
4155,199,6,2694.3199999999997,1,2,1,4,Hibernating
4156,21,17,8849.19,4,5,4,13,Champions
4157,116,4,10534.289999999999,2,1,4,7,Potential Loyalists
4158,382,6,7624.68,1,2,3,6,At Risk
4159,22,11,6009.25,4,4,3,11,Loyal Customers
4160,334,3,757.44,1,1,1,3,Hibernating
4161,25,6,37031.27,4,2,5,11,Loyal Customers
4162,83,10,12778.71,2,3,4,9,Potential Loyalists
4163,120,6,5189.139999999999,2,2,2,6,At Risk
4164,93,4,13092.52,2,1,4,7,Potential Loyalists
4165,43,14,12450.42,3,4,4,11,Loyal Customers
4166,1,17,8459.59,5,5,3,13,Champions
4167,100,4,1792.25,2,1,1,4,Hibernating
4168,146,7,10126.12,1,2,4,7,Potential Loyalists
4169,185,7,7909.23,1,2,3,6,At Risk
4170,4,26,16222.47,5,5,5,15,Champions
4171,22,11,7462.14,4,4,3,11,Loyal Customers
4172,13,19,5649.04,5,5,2,12,Loyal Customers
4173,110,7,10027.02,2,2,4,8,Potential Loyalists
4174,18,14,93130.03,4,4,5,13,Champions
4175,10,15,8411.72,5,5,3,13,Champions
4176,6,15,17500.87,5,5,5,15,Champions
4177,262,5,3679.1000000000004,1,2,2,5,At Risk
4178,215,9,4811.88,1,3,2,6,At Risk
4179,100,7,4525.19,2,2,2,6,At Risk
4180,12,4,26251.64,5,1,5,11,Loyal Customers
4181,59,6,5139.67,3,2,2,7,Potential Loyalists
4182,223,6,24524.78,1,2,5,8,Potential Loyalists
4183,89,12,12494.06,2,4,4,10,Loyal Customers
4184,60,17,27659.63,3,5,5,13,Champions
4185,13,27,12251.61,5,5,4,14,Champions
4186,60,5,2787.19,3,2,1,6,At Risk
4187,24,11,130306.95000000001,4,4,5,13,Champions
4188,66,3,13795.36,3,1,4,8,Potential Loyalists
4189,18,9,4766.150000000001,4,3,2,9,Potential Loyalists
4190,38,12,18136.29,4,4,5,13,Champions
4191,92,16,47863.6,2,5,5,12,Loyal Customers
4192,51,7,8852.3,3,2,4,9,Potential Loyalists
4193,9,11,12218.51,5,4,4,13,Champions
4194,7,15,18005.54,5,5,5,15,Champions
4195,18,17,8435.56,4,5,3,12,Loyal Customers
4196,3,18,22824.45,5,5,5,15,Champions
4197,97,20,22472.04,2,5,5,12,Loyal Customers
4198,347,2,1168.25,1,1,1,3,Hibernating
4199,24,19,15215.53,4,5,5,14,Champions
4200,49,19,11320.789999999999,3,5,4,12,Loyal Customers
4201,175,9,8988.55,1,3,4,8,Potential Loyalists
4202,33,14,24009.38,4,4,5,13,Champions
4203,68,6,1826.06,3,2,1,6,At Risk
4204,2,15,7765.64,5,5,3,13,Champions
4205,2,16,13478.66,5,5,4,14,Champions
4206,157,5,2160.55,1,2,1,4,Hibernating
4207,24,9,4227.49,4,3,2,9,Potential Loyalists
4208,75,5,6033.49,2,2,3,7,Potential Loyalists
4209,69,8,5103.8,3,3,2,8,Potential Loyalists
4210,19,5,10833.8,4,2,4,10,Loyal Customers
4211,101,12,33651.72,2,4,5,11,Loyal Customers
4212,484,3,1141.78,1,1,1,3,Hibernating
4213,4,22,26135.43,5,5,5,15,Champions
4214,9,15,13282.26,5,5,4,14,Champions
4215,81,14,15313.76,2,4,5,11,Loyal Customers
4216,576,1,273.42,1,1,1,3,Hibernating
4217,39,9,5923.15,3,3,3,9,Potential Loyalists
4218,11,12,11019.86,5,4,4,13,Champions
4219,280,5,2308.25,1,2,1,4,Hibernating
4220,63,17,11849.3,3,5,4,12,Loyal Customers
4221,112,3,2026.09,2,1,1,4,Hibernating
4222,22,6,4768.99,4,2,2,8,Potential Loyalists
4223,100,12,10589.57,2,4,4,10,Loyal Customers
4224,27,3,2523.82,4,1,1,6,At Risk
4225,26,8,6814.85,4,3,3,10,Loyal Customers
4226,3,15,7540.18,5,5,3,13,Champions
4227,4,10,12691.18,5,3,4,12,Loyal Customers
4228,30,14,10289.76,4,4,4,12,Loyal Customers
4229,65,9,3835.64,3,3,2,8,Potential Loyalists
4230,224,4,2878.98,1,1,1,3,Hibernating
4231,68,9,4880.07,3,3,2,8,Potential Loyalists
4232,151,10,6773.43,1,3,3,7,Potential Loyalists
4233,66,5,4461.57,3,2,2,7,Potential Loyalists
4234,45,5,8109.6,3,2,3,8,Potential Loyalists
4235,3,11,7673.29,5,4,3,12,Loyal Customers
4236,15,5,32536.27,5,2,5,12,Loyal Customers
4237,27,8,5140.85,4,3,2,9,Potential Loyalists
4238,20,8,4692.69,4,3,2,9,Potential Loyalists
4239,16,10,5282.79,5,3,2,10,Loyal Customers
4240,23,8,45791.77,4,3,5,12,Loyal Customers
4241,45,18,16279.51,3,5,5,13,Champions
4242,119,7,6319.5,2,2,3,7,Potential Loyalists
4243,38,20,24407.2,4,5,5,14,Champions
4244,1,9,27081.04,5,3,5,13,Champions
4245,158,6,14538.89,1,2,5,8,Potential Loyalists
4246,253,10,6857.16,1,3,3,7,Potential Loyalists
4247,53,11,2788.79,3,4,1,8,Potential Loyalists
4248,10,12,3768.8900000000003,5,4,2,11,Loyal Customers
4249,39,8,13754.69,3,3,4,10,Loyal Customers
4250,23,9,4672.47,4,3,2,9,Potential Loyalists
4251,106,8,6741.299999999999,2,3,3,8,Potential Loyalists
4252,130,3,1878.58,2,1,1,4,Hibernating
4253,20,6,5112.91,4,2,2,8,Potential Loyalists
4254,18,15,8986.06,4,5,4,13,Champions
4255,30,10,10338.99,4,3,4,11,Loyal Customers
4256,59,11,7357.7,3,4,3,10,Loyal Customers
4257,25,11,3768.7400000000002,4,4,2,10,Loyal Customers
4258,364,2,1238.8000000000002,1,1,1,3,Hibernating
4259,344,3,4685.26,1,1,2,4,Hibernating
4260,26,15,7685.28,4,5,3,12,Loyal Customers
4261,160,4,4947.7300000000005,1,1,2,4,Hibernating
4262,58,14,5708.15,3,4,2,9,Potential Loyalists
4263,76,13,12981.58,2,4,4,10,Loyal Customers
4264,5,6,1730.85,5,2,1,8,Potential Loyalists
4265,20,14,20969.96,4,4,5,13,Champions
4266,2,6,4829.36,5,2,2,9,Potential Loyalists
4267,23,11,7498.49,4,4,3,11,Loyal Customers
4268,20,6,1603.78,4,2,1,7,Potential Loyalists
4269,48,2,1291.04,3,1,1,5,At Risk
4270,74,11,13658.14,3,4,4,11,Loyal Customers
4271,46,9,3342.35,3,3,1,7,Potential Loyalists
4272,87,9,4156.12,2,3,2,7,Potential Loyalists
4273,59,16,32105.04,3,5,5,13,Champions
4274,196,4,8037.94,1,1,3,5,At Risk
4275,6,5,5326.2,5,2,2,9,Potential Loyalists
4276,22,12,7236.849999999999,4,4,3,11,Loyal Customers
4277,270,5,2584.94,1,2,1,4,Hibernating
4278,265,9,2534.89,1,3,1,5,At Risk
4279,159,7,1957.54,1,2,1,4,Hibernating
4280,2,11,5897.110000000001,5,4,3,12,Loyal Customers
4281,33,9,93758.31,4,3,5,12,Loyal Customers
4282,80,5,3805.67,2,2,2,6,At Risk
4283,233,9,8522.75,1,3,3,7,Potential Loyalists
4284,28,11,5301.889999999999,4,4,2,10,Loyal Customers
4285,79,13,5578.65,2,4,2,8,Potential Loyalists
4286,1,16,10123.68,5,5,4,14,Champions
4287,38,5,1981.02,4,2,1,7,Potential Loyalists
4288,1,12,11566.26,5,4,4,13,Champions
4289,172,4,3375.49,1,1,2,4,Hibernating
4290,42,13,11164.41,3,4,4,11,Loyal Customers
4291,96,12,33773.0,2,4,5,11,Loyal Customers
4292,477,1,1479.57,1,1,1,3,Hibernating
4293,16,4,2966.86,5,1,1,7,Potential Loyalists
4294,101,8,6672.25,2,3,3,8,Potential Loyalists
4295,15,10,14976.82,5,3,5,13,Champions
4296,631,1,1868.21,1,1,1,3,Hibernating
4297,47,13,8132.839999999999,3,4,3,10,Loyal Customers
4298,17,8,5090.81,5,3,2,10,Loyal Customers
4299,155,3,2297.63,1,1,1,3,Hibernating
4300,17,10,10452.91,5,3,4,12,Loyal Customers
4301,114,7,9277.66,2,2,4,8,Potential Loyalists
4302,252,5,2384.0699999999997,1,2,1,4,Hibernating
4303,38,7,3678.96,4,2,2,8,Potential Loyalists
4304,222,3,2524.63,1,1,1,3,Hibernating
4305,98,9,4155.09,2,3,2,7,Potential Loyalists
4306,149,2,1157.53,1,1,1,3,Hibernating
4307,241,6,4228.27,1,2,2,5,At Risk
4308,215,16,10046.449999999999,1,5,4,10,Loyal Customers
4309,71,3,1239.01,3,1,1,5,At Risk
4310,95,9,10086.369999999999,2,3,4,9,Potential Loyalists
4311,194,2,2761.18,1,1,1,3,Hibernating
4312,21,16,30183.55,4,5,5,14,Champions
4313,10,11,7439.21,5,4,3,12,Loyal Customers
4314,19,7,6347.78,4,2,3,9,Potential Loyalists
4315,69,13,7713.91,3,4,3,10,Loyal Customers
4316,2,5,4321.86,5,2,2,9,Potential Loyalists
4317,5,10,3760.19,5,3,2,10,Loyal Customers
4318,17,7,22666.0,5,2,5,12,Loyal Customers
4319,678,2,2097.1099999999997,1,1,1,3,Hibernating
4320,21,5,7384.04,4,2,3,9,Potential Loyalists
4321,86,7,5227.7699999999995,2,2,2,6,At Risk
4322,25,17,13401.26,4,5,4,13,Champions
4323,8,16,12976.07,5,5,4,14,Champions
4324,520,4,30053.61,1,1,5,7,Potential Loyalists
4325,3,14,7626.78,5,4,3,12,Loyal Customers
4326,25,8,2294.68,4,3,1,8,Potential Loyalists
4327,56,10,15637.72,3,3,5,11,Loyal Customers
4328,10,7,11834.49,5,2,4,11,Loyal Customers
4329,15,8,6826.39,5,3,3,11,Loyal Customers
4330,21,5,18714.24,4,2,5,11,Loyal Customers
4331,145,10,36909.37,1,3,5,9,Potential Loyalists
4332,134,10,26031.390000000003,2,3,5,10,Loyal Customers
4333,27,13,12278.34,4,4,4,12,Loyal Customers
4334,28,5,5129.18,4,2,2,8,Potential Loyalists
4335,6,15,10128.35,5,5,4,14,Champions
4336,100,18,27467.35,2,5,5,12,Loyal Customers
4337,33,28,29714.5,4,5,5,14,Champions
4338,5,10,7261.73,5,3,3,11,Loyal Customers
4339,6,3,4406.3099999999995,5,1,2,8,Potential Loyalists
4340,16,18,11787.75,5,5,4,14,Champions
4341,125,11,8137.49,2,4,3,9,Potential Loyalists
4342,181,7,6715.01,1,2,3,6,At Risk
4343,68,6,5756.5599999999995,3,2,3,8,Potential Loyalists
4344,103,3,644.77,2,1,1,4,Hibernating
4345,7,16,30217.879999999997,5,5,5,15,Champions
4346,67,5,4536.13,3,2,2,7,Potential Loyalists
4347,525,3,1121.8899999999999,1,1,1,3,Hibernating
4348,85,11,7973.05,2,4,3,9,Potential Loyalists
4349,83,13,12732.02,2,4,4,10,Loyal Customers
4350,1,16,10786.95,5,5,4,14,Champions
4351,23,17,15930.619999999999,4,5,5,14,Champions
4352,9,20,6561.2300000000005,5,5,3,13,Champions
4353,33,5,3712.42,4,2,2,8,Potential Loyalists
4354,98,4,1479.46,2,1,1,4,Hibernating
4355,52,9,7912.87,3,3,3,9,Potential Loyalists
4356,42,12,7398.29,3,4,3,10,Loyal Customers
4357,106,9,3498.6800000000003,2,3,2,7,Potential Loyalists
4358,37,7,7141.6,4,2,3,9,Potential Loyalists
4359,13,23,27750.420000000002,5,5,5,15,Champions
4360,51,12,6614.78,3,4,3,10,Loyal Customers
4361,10,11,5500.54,5,4,2,11,Loyal Customers
4362,55,8,4379.13,3,3,2,8,Potential Loyalists
4363,3,6,6818.629999999999,5,2,3,10,Loyal Customers
4364,46,18,8616.49,3,5,3,11,Loyal Customers
4365,57,4,1548.3,3,1,1,5,At Risk
4366,214,10,2654.6,1,3,1,5,At Risk
4367,211,4,6666.49,1,1,3,5,At Risk
4368,59,16,11135.16,3,5,4,12,Loyal Customers
4369,8,14,89264.2,5,4,5,14,Champions
4370,174,6,43583.4,1,2,5,8,Potential Loyalists
4371,24,13,38737.74,4,4,5,13,Champions
4372,24,23,45020.36,4,5,5,14,Champions
4373,50,5,6615.11,3,2,3,8,Potential Loyalists
4374,63,4,2444.27,3,1,1,5,At Risk
4375,16,12,11710.26,5,4,4,13,Champions
4376,74,5,14919.03,3,2,5,10,Loyal Customers
4377,15,8,13468.89,5,3,4,12,Loyal Customers
4378,145,3,4010.23,1,1,2,4,Hibernating
4379,109,11,6636.09,2,4,3,9,Potential Loyalists
4380,88,8,5921.070000000001,2,3,3,8,Potential Loyalists
4381,10,18,15895.5,5,5,5,15,Champions
4382,203,8,4006.96,1,3,2,6,At Risk
4383,34,10,18669.87,4,3,5,12,Loyal Customers
4384,165,3,866.3799999999999,1,1,1,3,Hibernating
4385,7,7,6723.61,5,2,3,10,Loyal Customers
4386,164,12,4492.58,1,4,2,7,Potential Loyalists
4387,14,11,9113.78,5,4,4,13,Champions
4388,168,9,18409.260000000002,1,3,5,9,Potential Loyalists
4390,20,11,31030.5,4,4,5,13,Champions
4391,17,10,5201.34,5,3,2,10,Loyal Customers
4392,493,2,696.52,1,1,1,3,Hibernating
4393,6,10,13124.869999999999,5,3,4,12,Loyal Customers
4394,206,5,45955.15,1,2,5,8,Potential Loyalists
4395,176,6,2933.23,1,2,1,4,Hibernating
4396,57,9,4258.19,3,3,2,8,Potential Loyalists
4397,81,12,9371.68,2,4,4,10,Loyal Customers
4398,6,16,6963.78,5,5,3,13,Champions
4399,69,4,2318.6099999999997,3,1,1,5,At Risk
4400,16,12,19242.55,5,4,5,14,Champions
4401,52,7,7623.08,3,2,3,8,Potential Loyalists
4402,39,8,8521.33,3,3,3,9,Potential Loyalists
4403,5,11,34885.229999999996,5,4,5,14,Champions
4404,53,9,14599.880000000001,3,3,5,11,Loyal Customers
4405,126,10,4015.9700000000003,2,3,2,7,Potential Loyalists
4406,165,12,11085.87,1,4,4,9,Potential Loyalists
4407,92,7,11099.76,2,2,4,8,Potential Loyalists
4408,428,2,463.37,1,1,1,3,Hibernating
4409,100,11,10542.9,2,4,4,10,Loyal Customers
4410,25,10,13839.97,4,3,4,11,Loyal Customers
4411,69,6,8228.47,3,2,3,8,Potential Loyalists
4412,14,10,5309.4,5,3,2,10,Loyal Customers
4413,49,11,5131.21,3,4,2,9,Potential Loyalists
4414,18,4,4864.12,4,1,2,7,Potential Loyalists
4415,109,6,5394.16,2,2,2,6,At Risk
4416,8,2,1606.7,5,1,1,7,Potential Loyalists
4417,25,1,321.14,4,1,1,6,At Risk
4418,149,4,5906.02,1,1,3,5,At Risk
4419,71,31,27477.87,3,5,5,13,Champions
4420,56,7,19551.940000000002,3,2,5,10,Loyal Customers
4421,280,3,1921.75,1,1,1,3,Hibernating
4422,30,9,5078.2,4,3,2,9,Potential Loyalists
4423,16,9,4600.39,5,3,2,10,Loyal Customers
4424,96,14,17983.27,2,4,5,11,Loyal Customers
4425,34,8,4497.96,4,3,2,9,Potential Loyalists
4426,108,9,16360.76,2,3,5,10,Loyal Customers
4427,230,5,3769.94,1,2,2,5,At Risk
4428,40,11,3769.4,3,4,2,9,Potential Loyalists
4429,5,7,4921.8099999999995,5,2,2,9,Potential Loyalists
4430,64,8,8599.56,3,3,3,9,Potential Loyalists
4431,113,6,7751.7699999999995,2,2,3,7,Potential Loyalists
4432,18,20,8507.74,4,5,3,12,Loyal Customers
4433,265,7,5151.8,1,2,2,5,At Risk
4434,60,15,15109.03,3,5,5,13,Champions
4435,13,10,18403.03,5,3,5,13,Champions
4436,82,13,6987.55,2,4,3,9,Potential Loyalists
4437,171,11,14242.39,1,4,4,9,Potential Loyalists
4438,145,3,1641.17,1,1,1,3,Hibernating
4439,1,26,18755.9,5,5,5,15,Champions
4440,60,12,10791.69,3,4,4,11,Loyal Customers
4441,144,7,2690.89,1,2,1,4,Hibernating
4442,124,7,8127.8,2,2,3,7,Potential Loyalists
4443,133,8,5367.26,2,3,2,7,Potential Loyalists
4444,16,24,18528.25,5,5,5,15,Champions
4445,120,8,8589.08,2,3,3,8,Potential Loyalists
4446,18,22,17394.84,4,5,5,14,Champions
4447,205,6,2462.07,1,2,1,4,Hibernating
4448,2,12,9660.6,5,4,4,13,Champions
4449,54,11,19399.85,3,4,5,12,Loyal Customers
4450,113,6,7920.139999999999,2,2,3,7,Potential Loyalists
4451,34,8,7993.75,4,3,3,10,Loyal Customers
4452,99,4,4544.92,2,1,2,5,At Risk
4453,97,7,3532.8900000000003,2,2,2,6,At Risk
4454,99,14,5220.09,2,4,2,8,Potential Loyalists
4455,256,5,5037.51,1,2,2,5,At Risk
4456,51,12,14557.06,3,4,5,12,Loyal Customers
4457,30,13,11886.68,4,4,4,12,Loyal Customers
4458,111,3,774.55,2,1,1,4,Hibernating
4459,25,19,26831.6,4,5,5,14,Champions
4460,11,21,10832.11,5,5,4,14,Champions
4461,7,17,46907.44,5,5,5,15,Champions
4462,25,4,4542.26,4,1,2,7,Potential Loyalists
4463,83,9,5847.01,2,3,3,8,Potential Loyalists
4464,11,9,6592.860000000001,5,3,3,11,Loyal Customers
4465,181,1,175.38,1,1,1,3,Hibernating
4466,383,2,988.44,1,1,1,3,Hibernating
4467,62,6,2599.93,3,2,1,6,At Risk
4468,377,7,4343.17,1,2,2,5,At Risk
4469,136,5,1868.37,2,2,1,5,At Risk
4470,25,16,10736.65,4,5,4,13,Champions
4471,159,4,1966.97,1,1,1,3,Hibernating
4472,3,20,18755.35,5,5,5,15,Champions
4473,555,3,5062.96,1,1,2,4,Hibernating
4474,72,7,3004.5099999999998,3,2,1,6,At Risk
4475,42,16,6993.28,3,5,3,11,Loyal Customers
4476,40,6,7092.43,3,2,3,8,Potential Loyalists
4477,58,7,4054.71,3,2,2,7,Potential Loyalists
4478,21,5,4693.5599999999995,4,2,2,8,Potential Loyalists
4479,133,6,3277.81,2,2,1,5,At Risk
4480,62,16,13300.61,3,5,4,12,Loyal Customers
4481,30,10,5777.99,4,3,3,10,Loyal Customers
4482,25,5,3672.87,4,2,2,8,Potential Loyalists
4483,170,17,12394.43,1,5,4,10,Loyal Customers
4484,84,16,10984.89,2,5,4,11,Loyal Customers
4485,365,4,3614.2099999999996,1,1,2,4,Hibernating
4486,108,10,28358.429999999997,2,3,5,10,Loyal Customers
4487,84,12,5591.44,2,4,2,8,Potential Loyalists
4488,6,16,8619.97,5,5,3,13,Champions
4489,18,12,11359.45,4,4,4,12,Loyal Customers
4490,20,18,119438.07,4,5,5,14,Champions
4491,9,21,27500.64,5,5,5,15,Champions
4492,300,4,2416.45,1,1,1,3,Hibernating
4493,24,10,10847.27,4,3,4,11,Loyal Customers
4494,5,9,7920.9,5,3,3,11,Loyal Customers
4495,5,18,28388.79,5,5,5,15,Champions
4496,124,7,19760.22,2,2,5,9,Potential Loyalists
4497,321,3,3776.3900000000003,1,1,2,4,Hibernating
4498,60,10,3959.98,3,3,2,8,Potential Loyalists
4499,120,5,592.0699999999999,2,2,1,5,At Risk
4500,81,2,1726.62,2,1,1,4,Hibernating
4501,133,12,7790.83,2,4,3,9,Potential Loyalists
4502,17,12,9361.3,5,4,4,13,Champions
4503,45,7,7563.79,3,2,3,8,Potential Loyalists
4504,99,6,9841.47,2,2,4,8,Potential Loyalists
4505,14,11,25094.25,5,4,5,14,Champions
4506,22,23,38350.18,4,5,5,14,Champions
4507,283,6,2295.41,1,2,1,4,Hibernating
4508,5,17,25926.43,5,5,5,15,Champions
4509,180,8,6563.04,1,3,3,7,Potential Loyalists
4510,58,17,5710.6,3,5,2,10,Loyal Customers
4511,36,11,6775.5,4,4,3,11,Loyal Customers
4512,41,15,7521.73,3,5,3,11,Loyal Customers
4513,10,12,6309.15,5,4,3,12,Loyal Customers
4514,141,10,10125.17,2,3,4,9,Potential Loyalists
4515,328,2,22734.55,1,1,5,7,Potential Loyalists
4516,124,3,1038.06,2,1,1,4,Hibernating
4517,11,14,9387.36,5,4,4,13,Champions
4518,77,9,12130.75,2,3,4,9,Potential Loyalists
4519,39,10,24892.88,3,3,5,11,Loyal Customers
4520,63,22,9423.15,3,5,4,12,Loyal Customers
4521,158,7,5215.19,1,2,2,5,At Risk
4522,37,14,8108.52,4,4,3,11,Loyal Customers
4523,6,8,6191.57,5,3,3,11,Loyal Customers
4524,9,13,8645.34,5,4,3,12,Loyal Customers
4525,115,2,1130.71,2,1,1,4,Hibernating
4526,38,13,17193.52,4,4,5,13,Champions
4527,56,14,11198.58,3,4,4,11,Loyal Customers
4528,109,11,4610.5599999999995,2,4,2,8,Potential Loyalists
4529,6,2,2378.06,5,1,1,7,Potential Loyalists
4530,79,7,10153.310000000001,2,2,4,8,Potential Loyalists
4531,19,14,9404.48,4,4,4,12,Loyal Customers
4532,319,9,21573.94,1,3,5,9,Potential Loyalists
4533,29,13,8740.789999999999,4,4,4,12,Loyal Customers
4534,34,11,7296.68,4,4,3,11,Loyal Customers
4535,115,4,3505.42,2,1,2,5,At Risk
4536,39,8,4699.79,3,3,2,8,Potential Loyalists
4537,133,8,18914.55,2,3,5,10,Loyal Customers
4538,52,8,4391.34,3,3,2,8,Potential Loyalists
4539,417,5,3350.02,1,2,1,4,Hibernating
4540,58,10,14896.130000000001,3,3,5,11,Loyal Customers
4541,117,7,4492.82,2,2,2,6,At Risk
4542,13,9,24388.81,5,3,5,13,Champions
4543,82,23,24961.75,2,5,5,12,Loyal Customers
4544,133,6,2006.47,2,2,1,5,At Risk
4545,79,10,39838.58,2,3,5,10,Loyal Customers
4546,36,3,3069.01,4,1,1,6,At Risk
4547,204,2,3754.38,1,1,2,4,Hibernating
4548,2,12,19965.92,5,4,5,14,Champions
4549,124,2,1337.94,2,1,1,4,Hibernating
4550,100,14,9108.6,2,4,4,10,Loyal Customers
4551,56,9,23033.57,3,3,5,11,Loyal Customers
4552,6,15,71614.95,5,5,5,15,Champions
4553,11,17,8794.09,5,5,4,14,Champions
4554,30,12,9529.56,4,4,4,12,Loyal Customers
4555,19,10,5397.650000000001,4,3,2,9,Potential Loyalists
4556,10,10,14759.1,5,3,5,13,Champions
4557,202,2,659.87,1,1,1,3,Hibernating
4558,67,5,1812.43,3,2,1,6,At Risk
4559,70,9,4724.46,3,3,2,8,Potential Loyalists
4560,18,2,759.18,4,1,1,6,At Risk
4561,16,9,4169.52,5,3,2,10,Loyal Customers
4562,17,17,12851.27,5,5,4,14,Champions
4563,169,7,4756.66,1,2,2,5,At Risk
4564,362,2,672.2900000000001,1,1,1,3,Hibernating
4565,150,7,5792.25,1,2,3,6,At Risk
4566,36,15,7999.0,4,5,3,12,Loyal Customers
4567,8,15,8682.42,5,5,3,13,Champions
4568,16,7,2011.31,5,2,1,8,Potential Loyalists
4569,47,3,2012.51,3,1,1,5,At Risk
4570,22,12,4270.88,4,4,2,10,Loyal Customers
4571,167,2,3856.79,1,1,2,4,Hibernating
4572,48,14,30055.25,3,4,5,12,Loyal Customers
4573,382,6,2565.34,1,2,1,4,Hibernating
4574,175,2,1734.23,1,1,1,3,Hibernating
4575,187,3,2472.68,1,1,1,3,Hibernating
4576,6,17,14178.23,5,5,4,14,Champions
4577,199,6,4432.71,1,2,2,5,At Risk
4578,119,5,4879.01,2,2,2,6,At Risk
4579,92,11,4180.26,2,4,2,8,Potential Loyalists
4580,160,5,13153.77,1,2,4,7,Potential Loyalists
4581,8,4,2769.93,5,1,1,7,Potential Loyalists
4582,102,5,2360.98,2,2,1,5,At Risk
4583,164,16,10247.85,1,5,4,10,Loyal Customers
4584,42,13,6065.8,3,4,3,10,Loyal Customers
4585,44,17,32223.940000000002,3,5,5,13,Champions
4586,240,7,4489.3099999999995,1,2,2,5,At Risk
4587,50,7,12369.060000000001,3,2,4,9,Potential Loyalists
4588,33,10,3992.37,4,3,2,9,Potential Loyalists
4589,6,8,3939.29,5,3,2,10,Loyal Customers
4590,27,19,8764.529999999999,4,5,4,13,Champions
4591,4,7,2819.3599999999997,5,2,1,8,Potential Loyalists
4592,30,9,6471.92,4,3,3,10,Loyal Customers
4593,38,18,8836.57,4,5,4,13,Champions
4594,6,9,35271.33,5,3,5,13,Champions
4595,51,20,16940.33,3,5,5,13,Champions
4596,71,9,7563.98,3,3,3,9,Potential Loyalists
4597,29,15,17021.77,4,5,5,14,Champions
4598,50,15,13884.82,3,5,4,12,Loyal Customers
4599,150,5,2897.98,1,2,1,4,Hibernating
4600,44,16,18694.16,3,5,5,13,Champions
4601,217,4,4649.47,1,1,2,4,Hibernating
4602,148,3,519.36,1,1,1,3,Hibernating
4603,144,6,4858.530000000001,1,2,2,5,At Risk
4604,25,10,3612.49,4,3,2,9,Potential Loyalists
4605,9,12,41444.08,5,4,5,14,Champions
4606,58,1,384.1,3,1,1,5,At Risk
4607,111,5,3431.5,2,2,2,6,At Risk
4608,74,6,5407.97,3,2,2,7,Potential Loyalists
4609,13,15,9094.02,5,5,4,14,Champions
4610,16,15,8070.33,5,5,3,13,Champions
4611,69,7,5978.389999999999,3,2,3,8,Potential Loyalists
4612,559,3,2228.51,1,1,1,3,Hibernating
4613,100,8,3472.3900000000003,2,3,2,7,Potential Loyalists
4614,181,10,8249.97,1,3,3,7,Potential Loyalists
4615,73,9,6705.92,3,3,3,9,Potential Loyalists
4616,653,2,1016.63,1,1,1,3,Hibernating
4617,3,22,8978.98,5,5,4,14,Champions
4618,133,11,7984.44,2,4,3,9,Potential Loyalists
4619,18,5,4077.31,4,2,2,8,Potential Loyalists
4620,80,2,1009.83,2,1,1,4,Hibernating
4621,12,18,8633.29,5,5,3,13,Champions
4622,16,9,26906.200000000004,5,3,5,13,Champions
4623,55,8,6416.77,3,3,3,9,Potential Loyalists
4624,89,8,2936.85,2,3,1,6,At Risk
4625,165,7,4371.96,1,2,2,5,At Risk
4626,169,10,9504.76,1,3,4,8,Potential Loyalists
4627,194,6,27276.27,1,2,5,8,Potential Loyalists
4628,64,15,9034.11,3,5,4,12,Loyal Customers
4629,44,5,2379.12,3,2,1,6,At Risk
4630,39,15,11533.89,3,5,4,12,Loyal Customers
4631,470,3,2156.29,1,1,1,3,Hibernating
4632,196,15,11356.61,1,5,4,10,Loyal Customers
4633,484,3,1275.17,1,1,1,3,Hibernating
4634,45,10,11608.9,3,3,4,10,Loyal Customers
4635,86,2,693.4200000000001,2,1,1,4,Hibernating
4636,246,5,4023.3,1,2,2,5,At Risk
4637,7,14,6286.84,5,4,3,12,Loyal Customers
4638,142,5,3044.27,1,2,1,4,Hibernating
4639,2,17,11461.55,5,5,4,14,Champions
