customer_id,region,signup_days_ago,loyalty_score
2660,West,183,0.29610658989993666
2661,West,158,0.22067136954518402
2662,South,828,0.2437632657385834
2663,Central,227,0.6158013004729439
2664,West,884,0.1079447680326232
2665,North,333,0.20290691602123334
2666,East,271,0.24021064918229543
2667,North,425,0.3178322992604279
2668,East,271,0.13887516966516597
2669,North,836,0.37624215785430576
2670,West,560,0.21630212316807823
2671,East,676,0.453177570528692
2672,East,96,0.08118646276283867
2673,West,238,0.024633057110851134
2674,South,547,0.2092894973019233
2675,South,453,0.3015273552792158
2676,East,872,0.1000063911675057
2677,East,658,0.4201327610996455
2678,Central,288,0.4218823808446337
2679,South,424,0.11094272808997127
2680,East,676,0.24333402027490203
2681,Central,386,0.1136891604749819
2682,West,486,0.3607437439164363
2683,South,725,0.06944431824404981
2684,South,279,0.08570124481799252
2685,Central,116,0.1211912962263884
2686,East,388,0.26419052566427914
2687,South,220,0.11331635691286435
2688,East,509,0.36645039275410773
2689,North,772,0.37214968016584826
2690,East,692,0.5767534774534625
2691,Central,664,0.19516379601805595
2692,Central,500,0.2354546207243587
2693,West,802,0.5238451816669903
2694,Central,834,0.05647632091221229
2695,West,689,0.15204238409340154
2696,Central,131,0.5014312890983698
2697,Central,288,0.29944775615019786
2698,Central,863,0.19900132555012287
2699,South,93,0.08646392827415508
2700,North,509,0.19043517744167726
2701,North,586,0.1032893816509013
2702,West,370,0.43987994550160875
2703,Central,642,0.2745828176394169
2704,Central,96,0.21928167217815653
2705,Central,220,0.32082329099533974
2706,Central,287,0.11640057537553142
2707,East,178,0.295785253944468
2708,East,411,0.2102396888244914
2709,West,437,0.3975695369503245
2710,North,845,0.259157096668327
2711,West,452,0.3030935084552029
2712,West,688,0.5836005883373108
2713,North,106,0.016546572598257467
2714,West,81,0.06680370107337752
2715,East,373,0.12166510586194312
2716,West,315,0.059398387392734196
2717,Central,833,0.15051147873175624
2718,South,457,0.03356369115221126
2719,West,453,0.11985922447327582
2720,North,769,0.4599008294032237
2721,South,782,0.11067567796331552
2722,East,705,0.3494761854049412
2723,West,411,0.5346719559735756
2724,Central,218,0.26761353736601434
2725,North,60,0.06476206909600196
2726,West,73,0.38069167262379455
2727,Central,739,0.10060995890855251
2728,Central,145,0.19107046624790341
2729,South,390,0.5648730302070669
2730,North,467,0.07018743824791561
2731,East,513,0.3336206831672221
2732,Central,108,0.23132182100690504
2733,South,485,0.247576074174156
2734,East,247,0.15423307674153527
2735,Central,326,0.49553954845624665
2736,East,744,0.29125911143847977
2737,West,430,0.41378495693674094
2738,Central,379,0.061771422530591945
2739,South,43,0.011368202090652315
2740,South,896,0.41545396203296775
2741,South,546,0.2799278320471875
2742,West,687,0.06676442537903717
2743,North,407,0.36833963656441354
2744,North,260,0.4716895534052744
2745,South,267,0.1875388468649835
2746,East,36,0.4400489304405396
2747,Central,803,0.47215078757290446
2748,East,488,0.175508684728171
2749,West,336,0.4817024639999942
2750,Central,644,0.2539510001292547
2751,West,142,0.4380945838200829
2752,West,438,0.5987249636435847
2753,North,409,0.10982237665318578
2754,East,818,0.16428678979283332
2755,South,724,0.63470366066077
2756,East,698,0.23706353517399814
2757,Central,256,0.31409733832689535
2758,South,482,0.27107994541618796
2759,North,882,0.12130709853389686
2760,Central,46,0.4422580041515041
2761,Central,596,0.33519954339316005
2762,West,324,0.27164043546457306
2763,North,675,0.0876962741618575
2764,East,460,0.12024480230904733
2765,South,639,0.2048704207006738
2766,West,247,0.5326283845489591
2767,West,797,0.5674648077796451
2768,West,758,0.22642490970313664
2769,South,584,0.06305545152898019
2770,Central,399,0.2943955265180089
2771,North,162,0.2395106972191389
2772,North,207,0.4023636001428136
2773,Central,377,0.4577837943822706
2774,East,707,0.13042747145526126
2775,East,853,0.0756021978212231
2776,South,559,0.41193780815777276
2777,North,846,0.3484819081923345
2778,North,201,0.29419710004521243
2779,West,676,0.04907857602400002
2780,South,493,0.19152383269676448
2781,Central,152,0.13575990281982317
2782,West,634,0.15058801959085252
2783,Central,816,0.13327217399142005
2784,Central,420,0.31709335164763647
2785,West,252,0.046249858794139946
2786,East,293,0.3375871344746308
2787,Central,553,0.13688772704137953
2788,East,630,0.18942378193843487
2789,North,218,0.49828011439463604
2790,East,627,0.17036800329509444
2791,North,679,0.19242261631064772
2792,West,44,0.18319731206983658
2793,Central,364,0.5474402401701808
2794,West,233,0.13278384234170149
2795,North,720,0.2941964963156034
2796,North,592,0.1362507189160158
2797,South,494,0.12301255612461955
2798,North,225,0.0604198946533298
2799,East,448,0.15742446621545853
2800,West,867,0.0633919648153664
2801,West,895,0.15524187220065033
2802,West,171,0.042807297920397315
2803,East,451,0.2880206384982208
2804,North,680,0.3846773848516447
2805,West,288,0.25745245553244844
2806,South,898,0.05762031953630529
2807,South,435,0.22870196048861935
2808,West,331,0.055283447987598544
2809,South,849,0.09772318268500604
2810,North,554,0.39184577519231734
2811,East,84,0.14122952734153082
2812,South,121,0.21011420032572387
2813,West,882,0.5528293042621902
2814,North,570,0.0292791719097521
2815,Central,786,0.4670834621268814
2816,East,889,0.39513276075867887
2817,North,677,0.5114387435739747
2818,North,876,0.20820996554481272
2819,Central,860,0.5580200795609309
2820,East,388,0.09193719233937267
2821,West,585,0.3849899593575623
2822,Central,743,0.30393652941440746
2823,South,854,0.009227193357085382
2824,East,749,0.12937480994707734
2825,West,732,0.3218994355362697
2826,Central,314,0.4253549669056846
2827,East,402,0.7396797112388273
2828,Central,745,0.4478501561025733
2829,West,140,0.24371413391300636
2830,Central,171,0.06569084009058586
2831,North,715,0.03936156122138154
2832,East,881,0.30834008010441505
2833,North,393,0.25009735936338634
2834,Central,781,0.2301436943700387
2835,South,339,0.4272951743903821
2836,West,474,0.4219106600547613
2837,North,877,0.03241078688842808
2838,North,365,0.3004456405666356
2839,South,799,0.381826709562198
2840,West,852,0.08938591716773861
2841,South,672,0.01892891918213698
2842,West,91,0.43211438685117093
2843,West,865,0.44317997861418773
2844,Central,463,0.17914514980926807
2845,West,282,0.12749203194631695
2846,West,453,0.3269168841883707
2847,West,413,0.20536521360410528
2848,North,361,0.24899997568161
2849,East,619,0.04071564143553004
2850,Central,127,0.07818207028367592
2851,North,580,0.2695830569082416
2852,North,248,0.2343335507246169
2853,West,718,0.4621776697415148
2854,Central,885,0.17419915244869483
2855,South,441,0.05921827081304045
2856,Central,732,0.21583383033119513
2857,South,308,0.33512560068799757
2858,East,759,0.22076249137122889
2859,Central,494,0.6403725004570145
2860,South,473,0.6572832309101234
2861,East,118,0.5233640004502754
2862,Central,605,0.5041050765229879
2863,South,718,0.4871752560597121
2864,North,469,0.461623565713145
2865,Central,168,0.14073723133992425
2866,East,619,0.18683375461385002
2867,Central,574,0.31198232566728973
2868,Central,781,0.36297882476414756
2869,East,860,0.46503376944092256
2870,East,241,0.32884342032054703
2871,East,284,0.2221051492792026
2872,North,857,0.14960973601740568
2873,East,132,0.28374948092671026
2874,Central,824,0.18230199592808294
2875,Central,164,0.1584663673712605
2876,Central,394,0.1946764137106352
2877,Central,150,0.11966618527966325
2878,North,879,0.20066000869074618
2879,East,465,0.30562786655677454
2880,North,797,0.16752266023004297
2881,West,57,0.574970528632426
2882,Central,64,0.36729581641020986
2883,Central,493,0.3947828448949364
2884,Central,66,0.2959607389504927
2885,South,503,0.09310820387951499
2886,East,645,0.2757304598371163
2887,South,454,0.48600161578258744
2888,East,711,0.128430387299377
2889,South,118,0.085286863569647
2890,West,246,0.21781450889433032
2891,East,169,0.15491955797962983
2892,West,463,0.3363798344084984
2893,Central,374,0.2262823136731805
2894,South,499,0.4521905141306999
2895,West,163,0.03910711270510737
2896,Central,417,0.525610223601528
2897,Central,695,0.20151395222135923
2898,North,90,0.25591956215116474
2899,West,714,0.2959031122702646
2900,East,220,0.09086485960618507
2901,South,785,0.3150978079535961
2902,North,738,0.2529907814044158
2903,East,419,0.3186425958353328
2904,South,93,0.16411455586348514
2905,West,365,0.13399408130921084
2906,South,571,0.05555129019141349
2907,North,325,0.22061775067643022
2908,West,581,0.04605359617445441
2909,North,746,0.8749381444376918
2910,South,862,0.4870664519227292
2911,South,376,0.17515669625196945
2912,South,889,0.157235465786996
2913,East,246,0.30079424114585035
2914,West,852,0.12880553616848228
2915,West,154,0.611355700693896
2916,North,500,0.2445351968436599
2917,North,615,0.25989020302921584
2918,Central,66,0.22951845059405923
2919,South,415,0.21035004396584944
2920,North,271,0.251004354200276
2921,North,739,0.16140498843957166
2922,West,443,0.2888132559951797
2923,West,120,0.6316357470718179
2924,South,64,0.28595875965953843
2925,North,50,0.4297490109810104
2926,West,62,0.09302606935714033
2927,North,451,0.36263514033207606
2928,East,311,0.3287920664150179
2929,Central,211,0.5120387296888212
2930,South,366,0.2961169175364375
2931,South,410,0.1505952571686299
2932,West,535,0.23479012704125765
2933,West,463,0.4013280769770856
2934,East,841,0.34770813602743694
2935,East,355,0.5136750316512391
2936,South,370,0.10807069345193196
2937,East,388,0.14361748590664358
2938,South,71,0.06866539687026318
2939,South,681,0.2271439608980449
2940,South,499,0.06574740759428292
2941,East,376,0.17463163905941742
2942,South,341,0.28232761295559466
2943,East,481,0.1577850558271345
2944,West,813,0.05771756195622615
2945,Central,376,0.1983755815247558
2946,West,405,0.2945495558407715
2947,West,146,0.14572140556509564
2948,North,309,0.2234320004930611
2949,West,681,0.13328220381196768
2950,East,659,0.44580485574177725
2951,Central,730,0.3011254522331656
2952,Central,459,0.656353330388354
2953,South,813,0.44441085034554423
2954,Central,512,0.1486767402151663
2955,West,143,0.12829196661366576
2956,West,162,0.6903891867025886
2957,East,461,0.25775629776453557
2958,South,356,0.3210360052640282
2959,West,123,0.48422413063324293
2960,North,70,0.5472173189803089
2961,East,568,0.20823970122934368
2962,North,686,0.18422247446113596
2963,South,221,0.40018529276753484
2964,West,243,0.0558817051451336
2965,West,495,0.2617125169051318
2966,Central,134,0.2591264671184867
2967,West,758,0.41440707997734366
2968,West,542,0.23210462811914256
2969,Central,344,0.3122153178894046
2970,East,534,0.29053693373431466
2971,West,171,0.14323452203907897
2972,Central,304,0.1781322192818047
2973,West,492,0.32220711574898603
2974,West,867,0.6050991492349633
2975,East,764,0.23336874105453048
2976,East,582,0.18756953675165633
2977,West,321,0.34298144100844996
2978,West,835,0.14994911254652973
2979,East,141,0.32056669513820585
2980,North,291,0.2812149843249542
2981,South,403,0.43405796233360594
2982,East,510,0.15608883947554328
2983,North,616,0.22975243247506766
2984,East,389,0.5324007443290198
2985,North,850,0.57272810648199
2986,North,389,0.12726427247800465
2987,Central,577,0.3329106405438167
2988,East,71,0.7150390412642532
2989,West,166,0.5578605391420673
2990,North,221,0.3604308653273743
2991,South,30,0.2600771863665499
2992,North,786,0.28522550660632956
2993,North,573,0.0361648799965769
2994,North,769,0.1165728343045056
2995,East,319,0.4403419616192063
2996,North,121,0.1840239029603452
2997,West,315,0.2116039650844409
2998,East,45,0.15316765233016627
2999,South,294,0.09351726675809609
3000,Central,118,0.106016981221673
3001,East,216,0.2873871273847202
3002,South,585,0.33123903616798095
3003,East,867,0.08953250121148743
3004,West,238,0.18214902339653885
3005,East,884,0.18055954502428845
3006,Central,693,0.14200458607027727
3007,South,134,0.2305153677928528
3008,South,35,0.423269353237969
3009,Central,128,0.31407855883660657
3010,West,652,0.21500438179371095
3011,Central,613,0.2759463400240719
3012,West,801,0.4769241955148664
3013,East,487,0.2900090848344059
3014,West,68,0.3410297832559741
3015,South,899,0.1746163293588127
3016,North,784,0.08697097398432965
3017,South,653,0.024795675004902346
3018,South,828,0.17388645905300582
3019,West,273,0.28004941734190625
3020,West,496,0.26296919357333676
3021,Central,493,0.06495923900690989
3022,North,277,0.11934410372823907
3023,East,896,0.3591944622334812
3024,South,519,0.2430189063135832
3025,East,829,0.34696275536520943
3026,North,300,0.7026669915184304
3027,East,461,0.2594697292402192
3028,West,841,0.19161572214614073
3029,South,185,0.24933439945180932
3030,West,502,0.26286555581876253
3031,South,722,0.3224912385084085
3032,South,724,0.257474819204807
3033,Central,683,0.623541422608732
3034,North,560,0.2182148474593356
3035,South,35,0.7271141341726249
3036,Central,280,0.2690485624045451
3037,North,721,0.1225158682314266
3038,South,465,0.11971474352805113
3039,East,342,0.3376153705292291
3040,West,795,0.15972586723371826
3041,West,328,0.4473115583925964
3042,West,363,0.11992503793929032
3043,Central,381,0.07180420903111437
3044,South,326,0.08848799223602144
3045,East,469,0.48205357270569255
3046,Central,862,0.08183426234519686
3047,North,897,0.41075794614571876
3048,Central,320,0.35660163504423786
3049,Central,351,0.4942205979838905
3050,Central,777,0.4780485907708909
3051,North,530,0.175132049321338
3052,East,185,0.3298416470807603
3053,Central,507,0.3704314654112888
3054,South,718,0.4992887108119317
3055,East,381,0.04310670149131017
3056,South,565,0.10863020242324083
3057,North,704,0.16598468675523315
3058,Central,134,0.2391253962613544
3059,Central,878,0.5745428379403273
3060,North,85,0.3517675091118007
3061,North,129,0.22169219578824037
3062,East,289,0.3239540999828111
3063,North,47,0.35569697486795393
3064,West,601,0.2822596418567531
3065,West,486,0.41835668053630265
3066,South,343,0.17979368900520898
3067,West,889,0.43204653958190314
3068,North,265,0.06901702896907337
3069,South,794,0.18385930788899485
3070,West,536,0.6467094689326875
3071,North,632,0.44901953844186615
3072,South,858,0.47090594678656283
3073,West,251,0.36267324187250793
3074,South,136,0.4138550333537522
3075,East,719,0.4936728822034613
3076,Central,590,0.25088353842351196
3077,South,201,0.16699166508398924
3078,East,823,0.1562668296179347
3079,North,654,0.40728863818445166
3080,West,500,0.07385206777922239
3081,South,145,0.36798995166808834
3082,Central,868,0.5172299695983428
3083,North,486,0.1515366828495066
3084,West,550,0.16425813498514458
3085,West,53,0.35233255866389795
3086,West,615,0.09727817063554513
3087,West,756,0.2921034397634693
3088,South,718,0.35882546406852145
3089,South,357,0.2427905494072161
3090,South,203,0.3841709669979364
3091,South,415,0.49047714114816743
3092,East,517,0.12406539576915965
3093,West,264,0.39949007154644556
3094,East,564,0.21013879708206457
3095,Central,834,0.3150724271537568
3096,West,134,0.12491302177914161
3097,East,244,0.3097328384150758
3098,South,426,0.19344344696160695
3099,East,180,0.306738637272862
3100,East,700,0.23154733922676018
3101,South,82,0.3037794467992804
3102,East,65,0.462382801774084
3103,West,337,0.46060272630464016
3104,South,389,0.40531838559350236
3105,South,643,0.25913476279180053
3106,North,156,0.24448599021257567
3107,South,711,0.05163220788819843
3108,South,182,0.2085566680943422
3109,West,855,0.4374930896841483
3110,West,475,0.5300394575795981
3111,South,696,0.4367366523052197
3112,Central,55,0.07334213883085686
3113,West,653,0.1013485202788444
3114,North,399,0.1933462199939457
3115,Central,466,0.6441509867685401
3116,West,52,0.06871510011814709
3117,East,570,0.36567694001945
3118,South,835,0.24937905573579142
3119,West,895,0.2884077208326581
3120,North,798,0.33381541039609103
3121,South,654,0.10185678710053711
3122,West,214,0.15188048169355275
3123,West,351,0.32367073135191493
3124,West,87,0.2544394441213805
3125,North,225,0.4082810742184601
3126,South,248,0.21318109968500754
3127,Central,610,0.6224811089405405
3128,West,54,0.2515930264858248
3129,West,838,0.4196094850893771
3130,North,669,0.12822550677481853
3131,Central,615,0.16945794738837508
3132,South,529,0.3882533923662935
3133,South,250,0.24037509053740677
3134,Central,503,0.29370033172607973
3135,South,584,0.8009372048627297
3136,West,771,0.332262178085896
3137,East,624,0.23739961978784999
3138,Central,734,0.4392037063601281
3139,North,427,0.3480485529254327
3140,North,385,0.3863866469254742
3141,West,709,0.2137605973487357
3142,Central,560,0.19247090850402812
3143,Central,372,0.08884740336536397
3144,South,414,0.16393505706884323
3145,West,514,0.3036749655879709
3146,South,572,0.42999583170562916
3147,South,343,0.5282454105886678
3148,North,161,0.020441640372939895
3149,South,811,0.054349355135145994
3150,North,291,0.05883332376658243
3151,South,170,0.45120223306113016
3152,South,249,0.3654732483650027
3153,Central,785,0.2564763319297739
3154,North,175,0.1892227330072353
3155,West,636,0.310240733822952
3156,Central,390,0.17910183152232279
3157,East,558,0.08197263772814178
3158,West,662,0.6193640138343575
3159,South,223,0.2671545485467677
3160,North,374,0.12995558677604477
3161,West,717,0.20973164134772673
3162,West,884,0.41247971088191066
3163,East,772,0.3768288017628762
3164,Central,292,0.1435440803124807
3165,West,236,0.1755354697350575
3166,East,854,0.5282484405664621
3167,North,627,0.31821368951274626
3168,Central,198,0.3610914777687359
3169,Central,592,0.16406617764524173
3170,West,309,0.06619100439670796
3171,West,166,0.21918078501356802
3172,East,172,0.28742732992578957
3173,South,359,0.3759752259959936
3174,Central,236,0.24156895506789197
3175,West,712,0.030134956106279382
3176,East,166,0.3345906001652627
3177,West,192,0.3197165302109759
3178,East,573,0.10942503293750519
3179,North,407,0.30831630818570815
3180,West,204,0.6643783736795574
3181,North,90,0.5108383495061202
3182,South,104,0.5513620117911844
3183,North,283,0.15152171328840192
3184,South,261,0.37313633759408993
3185,Central,535,0.0402490778893544
3186,North,620,0.22411093737302126
3187,South,174,0.26245831866065533
3188,West,402,0.3250126726801347
3189,Central,435,0.3976636719299837
3190,West,165,0.3366376146182695
3191,Central,455,0.15877728459266946
3192,West,85,0.2113701876563663
3193,West,301,0.23855531449644435
3194,East,664,0.28187868913642317
3195,South,242,0.7878038255176737
3196,East,642,0.4663427144448328
3197,West,122,0.1661637043995734
3198,West,431,0.376046836695144
3199,West,814,0.04015243175224377
3200,West,489,0.23140743743584472
3201,West,740,0.1312157383269356
3202,North,239,0.2675137005353276
3203,South,191,0.29967217199907387
3204,East,452,0.3400562482135264
3205,North,245,0.35901208976903765
3206,Central,663,0.025645209681262084
3207,South,336,0.06656572488141904
3208,North,701,0.2044756285352785
3209,West,60,0.2881740672159747
3210,North,326,0.21007457908156038
3211,East,241,0.25824912584746174
3212,South,620,0.21044618308727134
3213,North,209,0.2594466347497889
3214,West,453,0.23176141445821305
3215,South,343,0.014439087411094466
3216,East,673,0.5480493313173603
3217,North,351,0.15813342334279018
3218,East,630,0.15950965453590782
3219,East,107,0.5421000290435996
3220,North,682,0.10809454864444185
3221,West,585,0.10332522028626992
3222,East,173,0.3428501551726141
3223,Central,124,0.15779264584059854
3224,West,310,0.2631882805314802
3225,East,889,0.24176046355045533
3226,North,260,0.43936922609449786
3227,West,442,0.09390170321472913
3228,East,418,0.3993437616121464
3229,Central,286,0.30059418646739244
3230,East,434,0.16038092280716015
3231,North,182,0.013389279458759343
3232,West,610,0.09621750921397604
3233,West,169,0.030185441709644153
3234,North,525,0.3905337523234242
3235,West,306,0.3152905984217941
3236,East,534,0.6312900098312939
3237,East,506,0.26518900197425427
3238,Central,580,0.09917360528949506
3239,South,556,0.30577228451814675
3240,North,267,0.28857049284138314
3241,North,541,0.3504846718780336
3242,Central,226,0.25092514836808805
3243,North,367,0.42474592432267405
3244,West,217,0.17938409228763855
3245,West,494,0.3073200653475032
3246,West,708,0.18529558320212808
3247,North,556,0.23251806566150193
3248,North,114,0.19028710488116116
3249,Central,96,0.29905306894469075
3250,East,305,0.329538808361913
3251,North,542,0.35139426038818383
3252,North,273,0.161252093384042
3253,West,895,0.26173863743905396
3254,Central,544,0.20308468122144582
3255,East,807,0.1210813043503741
3256,South,834,0.15268541857435186
3257,West,113,0.32735014341100516
3258,North,794,0.5259937226409407
3259,Central,74,0.12246395652453146
3260,South,121,0.21288253465278492
3261,North,500,0.500110462214668
3262,South,499,0.10366274822114274
3263,North,594,0.16454178125168
3264,South,62,0.31578743713759744
3265,West,123,0.3097567930482001
3266,East,719,0.6760026391949023
3267,West,544,0.24506790969087278
3268,North,356,0.26967699610944806
3269,South,188,0.26789646766888037
3270,East,216,0.2912858401463532
3271,East,297,0.04341420074478903
3272,North,451,0.29677732584769567
3273,West,738,0.2505334908072838
3274,North,408,0.5233982121149523
3275,North,410,0.16986513707320217
3276,South,850,0.1903061825136388
3277,West,111,0.38765384718216456
3278,North,58,0.41304146497297994
3279,North,893,0.5236949078773261
3280,East,856,0.7242763489663678
3281,South,381,0.3698651900068509
3282,North,233,0.11796468294879497
3283,West,137,0.2685862913040981
3284,West,156,0.07675713797630314
3285,North,806,0.07395817879118001
3286,South,675,0.5287320580570352
3287,South,764,0.14986777148932837
3288,Central,484,0.3068328453671632
3289,West,602,0.28213741284415844
3290,South,809,0.35000927686874217
3291,Central,341,0.22386928631413194
3292,East,502,0.23312733514402306
3293,South,280,0.5103502696833694
3294,Central,469,0.5383586775892997
3295,West,214,0.2903425917987334
3296,East,209,0.16349648518790544
3297,West,340,0.31346545988084684
3298,Central,856,0.09806649600430303
3299,North,266,0.32536947335752436
3300,South,608,0.5531202617668072
3301,East,527,0.21698680184121738
3302,Central,553,0.6626311631228375
3303,North,143,0.2877519377213056
3304,North,717,0.38734048871242943
3305,East,712,0.4224415081869711
3306,North,118,0.2588816742899355
3307,West,372,0.09102700194312113
3308,South,783,0.22389133264646213
3309,Central,236,0.3176633428173961
3310,West,465,0.5378690276018012
3311,East,749,0.19765671934395637
3312,Central,727,0.31080987002957816
3313,North,366,0.4839243141789551
3314,East,649,0.25052088323952726
3315,West,839,0.6027055473606693
3316,South,422,0.1994123421772935
3317,North,877,0.07598994398127672
3318,East,699,0.2868153649148439
3319,East,593,0.14938553914911817
3320,West,657,0.1275190322041304
3321,North,193,0.29017399655932447
3322,North,33,0.24243347825161396
3323,Central,749,0.6014712524474963
3324,North,647,0.11003897435344119
3325,Central,846,0.12780660626110243
3326,West,472,0.4573434855779476
3327,West,365,0.09173105949618608
3328,South,760,0.3304622431747795
3329,Central,849,0.10024286350232157
3330,Central,734,0.4423558569430657
3331,West,749,0.20074287124554305
3332,West,178,0.19490918505240296
3333,East,785,0.2083285222732318
3334,North,48,0.2513636761060478
3335,Central,687,0.08210479097259525
3336,North,200,0.1670389716606415
3337,East,65,0.061915704100637646
3338,South,674,0.10649354702796268
3339,West,325,0.20909689550329968
3340,West,788,0.21326781941017114
3341,West,276,0.5638655359195174
3342,North,639,0.09159116969506483
3343,South,589,0.5756369476846198
3344,North,743,0.2854023625482064
3345,Central,779,0.46317459326358745
3346,North,540,0.25869624899603366
3347,Central,330,0.5124265643807335
3348,North,470,0.4238805354720642
3349,Central,553,0.20703468391441118
3350,East,874,0.07533473007870739
3351,Central,180,0.045001011000035576
3352,West,100,0.28563442794737154
3353,West,434,0.1844177212083073
3354,West,396,0.360446553215484
3355,South,813,0.6065463528288327
3356,Central,271,0.3668148058396769
3357,West,159,0.11077707885254409
3358,North,136,0.15432117466279938
3359,South,807,0.2705181676887183
3360,East,556,0.48490976529630275
3361,Central,879,0.27086397581341276
3362,West,259,0.45279648197288624
3363,South,100,0.09884083288568694
3364,West,432,0.17173359919003953
3365,North,180,0.5041775232171546
3366,South,148,0.19285452086060095
3367,Central,797,0.30617825485211586
3368,North,369,0.49566757507794335
3369,South,90,0.1596262024549514
3370,North,204,0.2079484828459772
3371,North,349,0.12219107932065967
3372,North,810,0.2676446349208155
3373,North,585,0.17686963124112146
3374,East,484,0.4218756906138857
3375,Central,536,0.3078096231392809
3376,North,725,0.26802681269974854
3377,Central,198,0.21944689194334735
3378,West,452,0.08284120292082507
3379,North,366,0.41223225617662823
3380,South,66,0.30375548576517003
3381,North,509,0.2091399786040403
3382,West,634,0.32186841558357104
3383,West,609,0.14266830273626077
3384,South,71,0.31591216479138834
3385,North,373,0.4883246996783217
3386,North,373,0.27338371779715537
3387,West,165,0.21345776918260814
3388,North,505,0.2288124136983976
3389,East,491,0.52004499380823
3390,West,708,0.15751520344471243
3391,West,694,0.22039424949122338
3392,North,811,0.2697092908931367
3393,East,399,0.055075883388296706
3394,East,208,0.22815626711167622
3395,Central,500,0.49324178107137956
3396,East,607,0.058693319426531096
3397,South,319,0.1519110450798115
3398,North,439,0.17025196308459448
3399,West,829,0.13222162081554606
3400,West,697,0.1265990307260882
3401,West,560,0.1814958287787642
3402,West,847,0.509706846642888
3403,Central,42,0.11059306682104764
3404,Central,493,0.11442476070224526
3405,South,261,0.1636381882792197
3406,North,279,0.6168401061338583
3407,Central,712,0.33566907711153376
3408,West,724,0.31021856020754907
3409,Central,452,0.49274453698995757
3410,East,488,0.17821091548109383
3411,Central,551,0.22420128589997346
3412,North,797,0.0433105888082832
3413,East,49,0.2736989574803311
3414,East,522,0.24152976441601995
3415,North,89,0.4269805005606506
3416,North,845,0.11775465192984924
3417,North,237,0.5928979143451237
3418,North,45,0.630365327357777
3419,Central,734,0.18808117131422317
3420,Central,672,0.0648500340667907
3421,Central,814,0.2202337103291233
3422,Central,331,0.4566045693186454
3423,Central,270,0.5374756258501461
3424,Central,611,0.48259847592809957
3425,North,852,0.5242788242692707
3426,South,849,0.10753076875998178
3427,Central,377,0.08088807830656776
3428,East,598,0.13301000448451394
3429,West,749,0.42869213425948055
3430,East,678,0.4568720712344079
3431,South,552,0.42242886748609043
3432,South,167,0.2689008356815717
3433,West,579,0.06580138990881719
3434,East,178,0.16234919219463478
3435,South,422,0.40547569840120284
3436,West,528,0.13752843751371507
3437,South,52,0.19911623382564622
3438,East,404,0.3872379611533753
3439,West,302,0.3339218149172397
3440,East,126,0.33012662004530063
3441,Central,593,0.3317891740240134
3442,East,663,0.3199816547508863
3443,Central,807,0.4056671602716234
3444,Central,638,0.14944844412479077
3445,Central,189,0.25002190814403163
3446,West,109,0.13560485553494078
3447,West,745,0.05006975271647322
3448,East,72,0.2573534333946346
3449,East,360,0.878343349584274
3450,North,359,0.27455078329184995
3451,North,188,0.17830952442245063
3452,North,580,0.15636620977292054
3453,West,700,0.5765919601893468
3454,North,807,0.21467694959654748
3455,East,438,0.4537160195472623
3456,North,408,0.21433100913971137
3457,North,206,0.07728973467103871
3458,East,103,0.4142854188621554
3459,Central,761,0.1302312753954063
3460,South,761,0.09194210690677475
3461,Central,883,0.2863396057965879
3462,North,138,0.28236168403392836
3463,East,396,0.2811229406781638
3464,North,584,0.32312281217083644
3465,South,796,0.2080018594189487
3466,North,389,0.35360191254144385
3467,North,150,0.15940661099539966
3468,West,821,0.39701019910311425
3469,West,102,0.5099177854427456
3470,North,643,0.26243848456444735
3471,Central,348,0.4307300867827465
3472,West,30,0.24671785302435303
3473,South,487,0.33948987987408313
3474,South,354,0.38392719865260105
3475,South,409,0.09255571229044503
3476,Central,186,0.48238346897037776
3477,East,615,0.3735477854944829
3478,North,276,0.09827155589694414
3479,North,162,0.12458734456647273
3480,South,377,0.229271052806
3481,South,193,0.20361840784282198
3482,East,501,0.42881335666870163
3483,Central,493,0.26622903990371294
3484,South,724,0.24853781935173613
3485,South,882,0.11807520636109248
3486,North,105,0.1003157393665535
3487,South,62,0.12829801146509073
3488,West,413,0.16399520444949092
3489,Central,88,0.1543287109161637
3490,West,770,0.2779271909616785
3491,North,732,0.26882526392614
3492,Central,405,0.5469990621020592
3493,Central,866,0.024719404198557542
3494,North,481,0.032142463590043004
3495,Central,504,0.14770912598556069
3496,West,707,0.14830321053678286
3497,West,509,0.584554578136325
3498,East,650,0.31326436221912424
3499,North,238,0.19575046497235027
3500,West,473,0.26702794110656647
3501,East,734,0.42858451392396985
3502,Central,871,0.23623276884106223
3503,North,197,0.42212638377880385
3504,South,61,0.22369882845145111
3505,West,546,0.31622864275342205
3506,East,77,0.36016543116849414
3507,East,623,0.31238551133682746
3508,West,401,0.044002565749631385
3509,West,726,0.2991286609014368
3510,East,167,0.13164111102898693
3511,South,69,0.14215331612418083
3512,West,218,0.18759574857518077
3513,East,85,0.2201945745725557
3514,West,160,0.37120810625159517
3515,West,689,0.08893897194076761
3516,East,632,0.4909502604773053
3517,North,571,0.27743023803662825
3518,North,396,0.36358827827598755
3519,South,224,0.0757075517383816
3520,West,755,0.0890711184269666
3521,West,792,0.25522184732587766
3522,Central,247,0.7967371234477475
3523,East,809,0.47589569235351364
3524,West,572,0.6513053065753677
3525,West,330,0.2991666660942338
