transaction_id,customer_id,region,category,transaction_date,amount,campaign
43982,2053,East,Sports,2024-07-12,1036.28,none
43983,2760,Central,Electronics,2024-01-18,172.15,none
43984,2468,West,Beauty,2024-10-10,970.28,none
43985,1270,North,Electronics,2025-11-14,2084.5,none
43986,788,North,Apparel,2025-02-18,133.88,none
43987,4165,South,Home & Kitchen,2025-05-25,1265.19,none
43988,3715,South,Apparel,2025-09-12,436.54,none
43989,975,South,Beauty,2025-07-05,955.24,none
43990,610,East,Grocery,2024-10-02,664.7,none
43991,2857,South,Electronics,2024-05-08,524.55,none
43992,3390,West,Grocery,2024-10-21,759.53,none
43993,3041,West,Apparel,2025-03-09,256.75,A_flat10
43994,1414,South,Apparel,2024-05-27,211.12,none
43995,3805,North,Sports,2024-11-28,467.01,none
43996,1090,Central,Home & Kitchen,2025-08-02,4240.69,none
43997,2648,South,Beauty,2025-05-18,864.43,none
43998,963,South,Apparel,2025-12-11,1173.1,none
43999,1812,East,Electronics,2024-03-30,1220.52,none
44000,2574,South,Apparel,2024-09-20,1298.92,none
44001,2974,West,Electronics,2025-07-23,599.93,none
44002,544,South,Grocery,2024-10-18,311.61,none
44003,1849,Central,Apparel,2025-11-26,935.32,none
44004,2785,West,Apparel,2024-02-22,2359.5,none
44005,4152,Central,Home & Kitchen,2025-05-21,379.49,none
44006,1333,Central,Beauty,2024-12-02,1480.76,none
44007,4114,Central,Grocery,2024-11-22,190.87,none
44008,5029,South,Apparel,2024-09-21,287.9,none
44009,3362,West,Apparel,2024-08-31,1278.25,none
44010,3835,North,Beauty,2025-07-30,378.49,none
44011,4174,West,Beauty,2025-12-13,5856.09,none
44012,4513,East,Grocery,2024-06-30,91.37,none
44013,491,West,Apparel,2024-10-23,264.25,none
44014,1623,West,Home & Kitchen,2025-10-02,4852.65,none
44015,2611,North,Electronics,2024-02-20,904.09,none
44016,1730,South,Grocery,2025-11-16,510.59,none
44017,1138,South,Electronics,2025-06-21,857.84,none
44018,4765,West,Electronics,2024-07-18,339.69,none
44019,4014,North,Apparel,2024-05-23,3154.03,none
44020,1156,East,Home & Kitchen,2025-07-22,630.42,none
44021,1245,Central,Home & Kitchen,2025-08-15,219.83,none
44022,3286,South,Grocery,2024-05-04,68.84,none
44023,2408,North,Home & Kitchen,2024-02-22,382.03,none
44024,1583,North,Apparel,2025-01-15,3519.09,none
44025,4351,West,Grocery,2025-05-19,1065.0,none
44026,4868,North,Electronics,2025-12-20,3489.96,none
44027,1878,East,Apparel,2024-04-04,139.78,none
44028,3355,South,Beauty,2025-02-02,472.2,none
44029,1733,Central,Electronics,2024-04-02,541.09,none
44030,4981,North,Electronics,2024-10-17,831.15,none
44031,2094,East,Apparel,2025-01-25,184.48,none
44032,1067,East,Electronics,2024-07-20,1450.34,none
44033,2063,Central,Grocery,2024-01-18,571.13,none
44034,1638,North,Grocery,2024-05-08,303.64,none
44035,2627,Central,Apparel,2025-09-20,743.65,none
44036,470,West,Electronics,2025-11-23,2705.03,none
44037,3208,North,Grocery,2024-07-25,94.94,none
44038,4032,North,Beauty,2024-11-06,203.12,none
44039,1359,North,Home & Kitchen,2025-08-20,301.23,none
44040,1294,Central,Home & Kitchen,2025-05-25,457.5,none
44041,1724,East,Electronics,2025-01-06,1435.42,none
44042,2651,North,Electronics,2024-08-11,504.8,none
44043,519,East,Home & Kitchen,2024-12-04,2407.47,none
44044,2867,Central,Electronics,2025-11-26,10138.23,none
44045,3432,South,Home & Kitchen,2025-05-27,2452.14,none
44046,5102,Central,Beauty,2024-08-08,245.89,none
44047,5030,East,Apparel,2025-09-08,714.13,none
44048,1634,West,Electronics,2025-04-08,931.67,none
44049,3465,South,Electronics,2024-10-24,5266.76,none
44050,3812,Central,Grocery,2024-06-18,218.12,none
44051,4337,North,Apparel,2024-04-09,736.07,none
44052,434,West,Beauty,2025-11-05,423.65,none
44053,652,North,Electronics,2024-01-08,2434.15,none
44054,1535,South,Grocery,2024-09-20,375.44,none
44055,1383,East,Home & Kitchen,2024-04-13,558.13,none
44056,4074,South,Apparel,2024-05-25,2379.3,none
44057,4243,North,Grocery,2025-10-15,634.0,none
44058,2413,North,Apparel,2024-05-18,1591.56,none
44059,2452,North,Beauty,2025-01-29,2277.26,none
44060,2679,South,Apparel,2025-05-03,314.39,none
44061,167,East,Sports,2025-04-04,62.5,none
44062,2055,West,Grocery,2025-07-11,883.9,none
44063,462,North,Beauty,2024-12-16,495.76,none
44064,672,East,Electronics,2024-08-01,978.57,none
44065,3562,Central,Sports,2025-02-03,580.0,none
44066,2825,West,Sports,2025-12-10,984.04,none
44067,2252,East,Apparel,2024-07-09,317.64,none
44068,3956,Central,Apparel,2025-10-07,585.76,none
44069,3020,West,Grocery,2025-01-30,184.38,none
44070,1356,North,Grocery,2024-09-04,275.04,none
44071,3448,East,Grocery,2024-04-25,250.67,none
44072,1481,North,Electronics,2024-03-31,1236.64,none
44073,556,East,Grocery,2024-04-02,161.79,none
44074,4984,South,Home & Kitchen,2024-05-05,400.22,none
44075,4343,West,Electronics,2025-09-15,1208.98,none
44076,2842,West,Grocery,2025-09-13,158.13,none
44077,480,North,Apparel,2025-08-05,531.56,none
44078,2201,East,Apparel,2024-07-04,1767.34,none
44079,2988,East,Grocery,2025-07-11,3116.59,none
44080,1714,East,Electronics,2024-08-12,5262.63,none
44081,977,Central,Electronics,2025-01-02,186.7,none
44082,2616,West,Home & Kitchen,2024-09-23,1900.17,none
44083,4624,South,Grocery,2024-01-30,183.59,none
44084,1633,Central,Grocery,2025-02-03,268.87,none
44085,4545,Central,Grocery,2024-08-08,878.16,none
44086,1957,East,Apparel,2025-06-25,248.19,none
44087,1450,East,Apparel,2025-06-02,416.51,none
44088,4506,North,Electronics,2024-06-24,1544.2,none
44089,472,Central,Sports,2025-08-20,1395.32,none
44090,3983,East,Grocery,2024-12-03,75.58,none
44091,2452,North,Electronics,2025-03-23,16013.69,B_tiered
44092,401,North,Apparel,2024-11-15,208.34,none
44093,3506,East,Electronics,2025-01-13,2480.08,none
44094,1913,South,Home & Kitchen,2024-03-24,207.69,none
44095,3943,West,Home & Kitchen,2024-06-30,534.56,none
44096,2656,Central,Home & Kitchen,2025-02-20,1327.99,none
44097,4192,South,Electronics,2025-11-10,4467.26,none
44098,120,South,Beauty,2024-04-16,1194.4,none
44099,2502,West,Electronics,2024-08-17,1515.84,none
44100,2581,South,Home & Kitchen,2024-03-17,218.15,none
44101,4456,South,Apparel,2025-01-20,687.01,none
44102,4472,South,Grocery,2025-12-05,124.65,none
44103,2470,East,Electronics,2025-12-25,4301.79,none
44104,1421,East,Grocery,2024-09-03,228.11,none
44105,2277,North,Apparel,2024-12-23,659.57,none
44106,3773,North,Apparel,2025-10-15,313.13,none
44107,390,West,Home & Kitchen,2025-03-11,1345.29,A_flat10
44108,5094,West,Apparel,2025-02-23,1368.29,none
44109,3311,East,Apparel,2025-12-16,4320.97,none
44110,2207,West,Beauty,2025-07-26,190.64,none
44111,3084,West,Electronics,2024-03-25,720.73,none
44112,4662,North,Grocery,2025-12-13,140.41,none
44113,2082,West,Apparel,2025-08-07,687.6,none
44114,1173,East,Sports,2025-09-01,96.0,none
44115,3471,Central,Beauty,2025-06-07,623.91,none
44116,286,North,Electronics,2025-01-15,932.64,none
44117,1941,North,Home & Kitchen,2024-01-23,2035.44,none
44118,1072,South,Beauty,2025-08-13,2791.32,none
44119,3915,North,Beauty,2024-01-09,490.59,none
44120,4476,East,Grocery,2025-08-29,180.83,none
44121,4194,West,Grocery,2025-05-30,886.26,none
44122,517,West,Electronics,2025-01-24,431.95,none
44123,721,East,Grocery,2024-07-19,341.52,none
44124,4852,Central,Apparel,2024-08-31,907.13,none
44125,3224,West,Apparel,2024-11-20,1382.05,none
44126,1412,North,Grocery,2024-06-26,197.55,none
44127,3106,North,Grocery,2024-10-10,477.33,none
44128,3794,East,Grocery,2025-07-14,53.84,none
44129,3502,Central,Apparel,2024-03-10,1351.05,none
44130,1899,South,Beauty,2025-11-16,1228.02,none
44131,3210,North,Electronics,2024-01-18,2720.24,none
44132,447,East,Home & Kitchen,2024-07-11,1102.98,none
44133,4763,North,Home & Kitchen,2025-07-03,1041.46,none
44134,4170,South,Grocery,2025-11-10,600.39,none
44135,4594,West,Sports,2024-12-10,6179.79,none
44136,1343,East,Grocery,2025-04-16,176.91,none
44137,1229,East,Apparel,2025-10-10,600.33,none
44138,2914,West,Apparel,2024-11-20,2801.62,none
44139,1938,North,Electronics,2025-11-28,3224.49,none
44140,1009,West,Electronics,2024-02-06,1042.97,none
44141,4150,West,Electronics,2025-06-27,1075.89,none
44142,434,West,Electronics,2024-02-25,1612.85,none
44143,134,South,Home & Kitchen,2024-09-17,174.68,none
44144,4322,West,Electronics,2025-05-28,1150.68,none
44145,1126,South,Electronics,2024-05-03,897.02,none
44146,4570,West,Grocery,2024-07-18,100.68,none
44147,2896,Central,Grocery,2024-04-30,176.72,none
44148,3130,North,Grocery,2025-09-19,1006.38,none
44149,105,North,Electronics,2024-05-27,1263.91,none
44150,2283,East,Grocery,2024-11-20,383.36,none
44151,4762,East,Sports,2025-10-18,81.58,none
44152,3875,West,Electronics,2024-10-24,11410.97,none
44153,1329,Central,Apparel,2025-07-14,299.69,none
44154,210,East,Electronics,2024-12-15,965.67,none
44155,720,South,Grocery,2024-07-25,708.94,none
44156,4135,West,Sports,2025-01-06,555.13,none
44157,2552,West,Grocery,2025-03-14,409.09,A_flat10
44158,2511,West,Grocery,2025-12-11,471.71,none
44159,4472,South,Electronics,2025-03-21,1753.28,B_tiered
44160,2354,Central,Electronics,2024-01-28,981.71,none
44161,2306,Central,Grocery,2024-03-28,168.94,none
44162,329,West,Grocery,2025-09-04,283.59,none
44163,4106,East,Electronics,2025-04-13,2484.28,none
44164,2299,West,Grocery,2025-07-21,337.83,none
44165,4911,West,Home & Kitchen,2024-12-26,3156.21,none
44166,1168,Central,Electronics,2024-11-28,2759.12,none
44167,961,South,Grocery,2025-07-02,553.87,none
44168,15,South,Sports,2025-08-01,276.17,none
44169,3588,North,Grocery,2025-09-01,290.09,none
44170,2789,North,Electronics,2024-10-02,958.21,none
44171,1458,East,Grocery,2025-02-24,898.43,none
44172,1706,West,Grocery,2024-05-14,218.68,none
44173,1556,West,Beauty,2024-09-16,325.66,none
44174,1974,East,Home & Kitchen,2024-01-07,316.4,none
44175,1578,Central,Home & Kitchen,2024-02-24,2436.89,none
44176,2256,Central,Grocery,2025-02-06,139.49,none
44177,4410,West,Grocery,2025-07-24,467.4,none
44178,2749,West,Grocery,2025-04-03,160.66,none
44179,4047,Central,Home & Kitchen,2025-02-05,92.09,none
44180,2973,West,Grocery,2024-04-28,449.24,none
44181,1425,West,Electronics,2024-05-30,210.6,none
44182,5049,East,Grocery,2024-03-06,512.17,none
44183,933,Central,Electronics,2024-10-14,1188.58,none
44184,4955,North,Electronics,2025-12-20,5673.05,none
44185,4884,South,Grocery,2024-10-01,305.44,none
44186,936,North,Home & Kitchen,2024-04-01,517.9,none
44187,825,West,Grocery,2025-12-05,166.23,none
44188,1508,Central,Beauty,2024-04-08,85.77,none
44189,3151,South,Apparel,2024-01-11,238.19,none
44190,2221,South,Apparel,2024-07-16,509.67,none
44191,4439,East,Electronics,2024-11-07,3118.45,none
44192,5107,West,Electronics,2025-01-01,7101.79,none
44193,2292,East,Electronics,2024-12-28,4613.68,none
44194,75,South,Beauty,2024-01-06,532.22,none
44195,5092,South,Beauty,2024-06-10,270.82,none
44196,2179,West,Beauty,2024-03-01,230.99,none
44197,2590,East,Apparel,2024-10-04,49.45,none
44198,3258,North,Beauty,2025-08-14,81.83,none
44199,3977,Central,Home & Kitchen,2025-12-08,3168.56,none
44200,2477,East,Apparel,2025-11-06,1635.32,none
44201,199,Central,Home & Kitchen,2024-12-22,1476.73,none
44202,3234,North,Grocery,2025-12-13,796.66,none
44203,2319,South,Apparel,2025-03-21,648.06,B_tiered
44204,2812,South,Home & Kitchen,2024-10-22,978.65,none
44205,1415,North,Electronics,2025-02-09,3522.33,none
44206,23,North,Electronics,2025-04-04,1499.29,none
44207,661,South,Electronics,2024-07-27,4330.22,none
44208,3020,West,Grocery,2024-02-05,879.57,none
44209,3355,South,Apparel,2024-07-25,294.17,none
44210,621,East,Grocery,2025-04-22,410.79,none
44211,2262,West,Home & Kitchen,2024-08-21,476.3,none
44212,3269,South,Apparel,2025-05-24,646.39,none
44213,2205,West,Sports,2024-11-21,866.25,none
44214,3631,North,Electronics,2025-02-15,1056.68,none
44215,4872,West,Beauty,2025-10-29,247.18,none
44216,1683,West,Apparel,2024-08-06,172.22,none
44217,4127,Central,Grocery,2024-10-09,551.31,none
44218,1227,South,Electronics,2025-07-18,415.1,none
44219,3001,East,Electronics,2024-02-29,2108.45,none
44220,4556,West,Electronics,2025-10-20,3699.03,none
44221,4578,West,Apparel,2024-02-15,598.15,none
44222,2157,South,Electronics,2024-06-16,2358.66,none
44223,4304,West,Grocery,2024-03-24,201.68,none
44224,2431,East,Grocery,2025-04-10,286.8,none
44225,3362,West,Grocery,2025-01-20,217.41,none
44226,2752,West,Apparel,2024-07-05,829.46,none
44227,2910,South,Grocery,2024-10-01,371.73,none
44228,347,West,Grocery,2024-08-17,466.44,none
44229,4423,South,Grocery,2024-09-28,494.66,none
44230,1586,West,Electronics,2024-08-02,168.86,none
44231,540,East,Grocery,2025-01-04,217.26,none
44232,1871,North,Home & Kitchen,2024-10-23,2511.7,none
44233,409,South,Electronics,2024-11-09,4765.58,none
44234,138,South,Home & Kitchen,2024-08-21,881.52,none
44235,1933,West,Home & Kitchen,2025-02-10,240.57,none
44236,2567,Central,Electronics,2024-08-01,919.83,none
44237,4699,South,Sports,2024-07-09,838.51,none
44238,1999,North,Beauty,2025-03-19,509.12,B_tiered
44239,4204,East,Beauty,2025-01-06,356.62,none
44240,3239,South,Home & Kitchen,2025-09-23,485.83,none
44241,2399,South,Electronics,2024-03-25,432.68,none
44242,246,South,Beauty,2024-02-19,501.4,none
44243,4443,North,Sports,2025-02-19,907.83,none
44244,3204,East,Electronics,2024-08-01,1136.84,none
44245,1121,Central,Electronics,2025-11-29,3227.73,none
44246,1427,South,Home & Kitchen,2024-09-07,162.21,none
44247,3872,North,Beauty,2024-09-09,317.43,none
44248,4257,East,Grocery,2025-03-10,289.27,A_flat10
44249,3780,South,Home & Kitchen,2025-06-22,810.77,none
44250,1070,East,Sports,2024-03-08,234.19,none
44251,371,Central,Electronics,2025-12-09,698.46,none
44252,2263,West,Grocery,2024-02-07,288.49,none
44253,2795,North,Beauty,2025-05-14,2653.64,none
44254,2803,East,Home & Kitchen,2024-04-25,493.16,none
44255,2861,East,Electronics,2025-11-25,1434.14,none
44256,3689,North,Apparel,2024-07-27,379.86,none
44257,2952,Central,Apparel,2025-11-28,819.39,none
44258,1225,North,Apparel,2024-08-04,224.35,none
44259,203,North,Electronics,2024-10-09,6151.89,none
44260,2472,East,Apparel,2024-09-08,982.82,none
44261,960,Central,Apparel,2025-02-13,1742.98,none
44262,2115,East,Beauty,2025-12-06,110.52,none
44263,1184,West,Beauty,2024-11-05,777.16,none
44264,2491,North,Grocery,2024-06-12,197.7,none
44265,1208,South,Home & Kitchen,2025-10-21,2562.61,none
44266,1545,West,Home & Kitchen,2024-11-04,921.18,none
44267,963,South,Grocery,2025-10-15,377.44,none
44268,3090,South,Apparel,2025-03-25,2728.99,B_tiered
44269,3556,Central,Apparel,2025-12-17,305.42,none
44270,2791,North,Grocery,2024-10-15,93.28,none
44271,5188,West,Grocery,2024-04-27,934.71,none
44272,2205,West,Grocery,2024-11-04,677.51,none
44273,933,Central,Apparel,2024-09-15,448.9,none
44274,4299,West,Apparel,2024-11-02,902.91,none
44275,2344,South,Apparel,2024-03-16,870.23,none
44276,1958,Central,Beauty,2025-11-28,352.46,none
44277,2789,North,Home & Kitchen,2025-11-23,526.77,none
44278,683,Central,Grocery,2024-03-21,739.48,none
44279,4755,Central,Apparel,2024-05-22,1060.15,none
44280,4283,North,Electronics,2024-09-17,327.92,none
44281,4840,West,Grocery,2025-05-23,171.95,none
44282,2449,East,Electronics,2025-07-09,1973.85,none
44283,1709,West,Apparel,2024-10-25,162.97,none
44284,709,Central,Sports,2025-12-03,1956.57,none
44285,3455,East,Beauty,2024-04-07,133.43,none
44286,1217,North,Electronics,2024-07-12,1879.88,none
44287,1559,South,Home & Kitchen,2024-12-31,1823.66,none
44288,76,East,Electronics,2025-02-06,1289.32,none
44289,5013,North,Electronics,2024-09-05,591.71,none
44290,4395,West,Electronics,2024-03-13,828.6,none
44291,3724,North,Electronics,2024-03-07,569.44,none
44292,3942,Central,Electronics,2025-09-21,652.59,none
44293,4335,North,Beauty,2025-05-28,128.93,none
44294,1139,North,Grocery,2024-08-20,453.41,none
44295,2412,Central,Electronics,2024-02-22,482.51,none
44296,2266,South,Electronics,2024-10-13,553.83,none
44297,222,South,Grocery,2025-07-04,128.06,none
44298,3182,South,Home & Kitchen,2024-02-02,565.41,none
44299,654,West,Grocery,2024-12-24,829.4,none
44300,2967,West,Grocery,2025-04-13,222.06,none
44301,3896,East,Electronics,2025-08-03,587.1,none
44302,510,South,Electronics,2024-02-19,1590.82,none
44303,884,Central,Electronics,2024-09-24,1609.29,none
44304,4536,East,Apparel,2024-12-01,524.47,none
44305,3779,West,Grocery,2025-07-16,1240.75,none
44306,4079,North,Electronics,2025-05-02,1331.57,none
44307,786,West,Apparel,2025-02-23,788.29,none
44308,3563,South,Apparel,2025-09-10,393.56,none
44309,695,North,Grocery,2024-06-13,1145.78,none
44310,2157,South,Grocery,2025-06-01,168.35,none
44311,213,South,Sports,2025-12-10,245.24,none
44312,1689,North,Apparel,2024-05-22,1368.37,none
44313,5040,North,Apparel,2025-06-01,699.64,none
44314,3619,West,Home & Kitchen,2024-12-06,2069.85,none
44315,194,Central,Apparel,2024-08-02,483.89,none
44316,3999,East,Home & Kitchen,2024-06-03,862.83,none
44317,2007,South,Beauty,2025-08-01,122.89,none
44318,1501,North,Apparel,2024-11-29,1343.0,none
44319,973,West,Apparel,2025-12-01,899.04,none
44320,2179,West,Home & Kitchen,2024-03-06,762.95,none
44321,1335,North,Apparel,2024-02-17,36.47,none
44322,4791,Central,Electronics,2025-10-27,1960.91,none
44323,3643,North,Grocery,2025-11-18,186.16,none
44324,4756,Central,Beauty,2025-08-31,432.47,none
44325,182,West,Home & Kitchen,2024-05-27,2621.28,none
44326,218,West,Grocery,2025-01-10,537.49,none
44327,3264,South,Electronics,2024-04-29,527.93,none
44328,3195,South,Apparel,2025-02-05,354.28,none
44329,3735,East,Grocery,2024-09-02,80.52,none
44330,2942,South,Home & Kitchen,2025-01-22,1779.8,none
44331,183,West,Apparel,2025-05-05,621.77,none
44332,3580,West,Grocery,2025-05-01,440.86,none
44333,4324,South,Apparel,2024-01-28,710.11,none
44334,3646,West,Electronics,2025-06-25,627.96,none
44335,4273,East,Apparel,2025-04-30,518.08,none
44336,2292,East,Apparel,2025-08-08,370.04,none
44337,525,North,Beauty,2024-10-14,530.82,none
44338,4683,West,Electronics,2024-08-01,910.73,none
44339,3984,South,Grocery,2025-11-27,280.41,none
44340,2782,West,Sports,2024-09-22,861.86,none
44341,717,South,Grocery,2025-02-12,375.4,none
44342,864,South,Grocery,2025-09-04,961.21,none
44343,980,North,Apparel,2024-07-25,1999.26,none
44344,782,North,Apparel,2024-03-28,403.21,none
44345,4271,West,Apparel,2025-09-08,246.76,none
44346,2306,Central,Apparel,2024-12-09,680.01,none
44347,1501,North,Electronics,2024-10-18,4267.59,none
44348,1734,North,Electronics,2024-06-20,1589.43,none
44349,1386,South,Sports,2025-09-07,581.99,none
44350,2746,East,Electronics,2024-09-08,1371.34,none
44351,2309,East,Home & Kitchen,2024-07-10,319.85,none
44352,4690,East,Beauty,2024-10-27,48.26,none
44353,884,Central,Electronics,2024-05-29,274.61,none
44354,4461,South,Home & Kitchen,2025-06-05,945.01,none
44355,1610,South,Beauty,2025-03-16,392.68,A_flat10
44356,5092,South,Home & Kitchen,2024-03-29,786.73,none
44357,3597,South,Grocery,2025-06-18,226.34,none
44358,4834,North,Electronics,2024-09-23,1387.22,none
44359,4703,North,Electronics,2025-12-27,3507.34,none
44360,2516,Central,Grocery,2025-02-18,281.38,none
44361,2216,North,Grocery,2025-05-20,557.99,none
44362,888,East,Grocery,2025-08-13,80.73,none
44363,1791,South,Beauty,2025-02-11,554.51,none
44364,1554,Central,Grocery,2025-04-19,302.78,none
44365,1805,East,Grocery,2025-06-22,361.96,none
44366,905,North,Home & Kitchen,2025-02-04,933.45,none
44367,1086,East,Grocery,2025-08-09,135.94,none
44368,4211,South,Beauty,2024-07-22,2558.15,none
44369,4131,North,Apparel,2025-12-07,5430.89,none
44370,4489,West,Electronics,2025-12-13,1826.19,none
44371,912,North,Grocery,2024-10-12,354.34,none
44372,4969,Central,Beauty,2025-06-19,244.25,none
44373,1291,West,Grocery,2024-11-13,4476.38,none
44374,984,South,Home & Kitchen,2024-03-19,753.32,none
44375,667,Central,Grocery,2025-05-27,340.87,none
44376,687,East,Grocery,2024-06-09,295.54,none
44377,1404,North,Electronics,2024-03-07,901.16,none
44378,5108,East,Electronics,2025-04-10,514.38,none
44379,3748,South,Electronics,2024-09-08,708.95,none
44380,2762,West,Electronics,2025-02-06,175.7,none
44381,1796,West,Electronics,2024-10-01,449.12,none
44382,3067,West,Sports,2025-02-24,1844.43,none
44383,2423,North,Apparel,2024-01-23,390.23,none
44384,4667,North,Apparel,2024-10-07,2230.46,none
44385,1393,East,Apparel,2025-05-09,12628.79,none
44386,961,South,Home & Kitchen,2025-11-21,1384.84,none
44387,1420,West,Home & Kitchen,2025-03-30,285.95,B_tiered
44388,3894,West,Apparel,2024-05-07,676.18,none
44389,2879,East,Electronics,2024-08-29,918.41,none
44390,3761,Central,Electronics,2024-05-27,3579.97,none
44391,2542,North,Electronics,2024-04-10,1216.42,none
44392,2104,North,Home & Kitchen,2024-08-27,906.91,none
44393,1315,Central,Grocery,2024-06-30,78.95,none
44394,4196,South,Grocery,2025-08-23,702.66,none
44395,1833,West,Grocery,2024-05-01,260.71,none
44396,213,South,Beauty,2025-11-08,1213.85,none
44397,1535,South,Apparel,2025-06-26,1216.72,none
44398,795,South,Grocery,2024-08-27,108.14,none
44399,2899,West,Home & Kitchen,2025-05-16,380.67,none
44400,2579,East,Beauty,2024-06-03,1107.84,none
44401,2469,Central,Electronics,2025-09-16,485.7,none
44402,1299,South,Apparel,2025-06-04,1171.65,none
44403,514,Central,Home & Kitchen,2025-06-03,389.49,none
44404,602,East,Apparel,2025-07-31,110.19,none
44405,1841,North,Sports,2024-04-01,721.62,none
44406,3261,North,Home & Kitchen,2025-05-13,5288.13,none
44407,87,East,Home & Kitchen,2024-04-08,624.15,none
44408,38,Central,Home & Kitchen,2024-03-09,1372.27,none
44409,659,North,Beauty,2025-06-26,686.02,none
44410,2615,North,Home & Kitchen,2024-10-24,361.42,none
44411,1717,North,Grocery,2024-05-11,47.62,none
44412,2292,East,Grocery,2025-04-16,398.97,none
44413,1576,West,Electronics,2024-03-25,715.8,none
44414,3571,Central,Beauty,2024-01-09,242.67,none
44415,1558,South,Apparel,2025-10-09,548.5,none
44416,1057,Central,Home & Kitchen,2024-01-06,1773.55,none
44417,3979,East,Grocery,2025-01-08,73.84,none
44418,5030,East,Home & Kitchen,2024-11-25,690.61,none
44419,2916,North,Electronics,2025-10-02,847.1,none
44420,299,Central,Electronics,2024-02-17,419.83,none
44421,4173,South,Sports,2024-08-12,1151.19,none
44422,2216,North,Apparel,2025-10-06,834.5,none
44423,3607,West,Apparel,2024-08-04,367.8,none
44424,3031,South,Electronics,2024-11-07,2289.51,none
44425,2583,West,Grocery,2024-03-09,220.61,none
44426,1903,North,Sports,2025-05-09,540.04,none
44427,1068,North,Electronics,2025-10-10,844.04,none
44428,1984,West,Home & Kitchen,2025-12-24,313.04,none
44429,821,East,Grocery,2024-09-29,196.03,none
44430,3496,West,Electronics,2024-03-24,6144.93,none
44431,447,East,Apparel,2025-01-15,398.43,none
44432,3722,West,Apparel,2025-08-28,697.07,none
44433,4156,East,Apparel,2024-11-24,261.17,none
44434,3189,Central,Electronics,2024-04-11,5200.89,none
44435,4291,North,Home & Kitchen,2025-02-23,4486.85,none
44436,1778,West,Home & Kitchen,2025-11-20,864.81,none
44437,2579,East,Electronics,2025-02-23,2416.15,none
44438,2591,North,Beauty,2025-06-04,478.8,none
44439,3309,Central,Apparel,2024-10-25,419.39,none
44440,2424,South,Home & Kitchen,2024-06-28,567.43,none
44441,311,North,Electronics,2025-04-15,514.39,none
44442,2658,West,Electronics,2024-05-01,905.21,none
44443,140,South,Apparel,2024-09-14,1087.92,none
44444,2257,East,Grocery,2025-02-24,360.17,none
44445,168,East,Electronics,2025-04-10,875.26,none
44446,2482,North,Electronics,2024-08-01,729.87,none
44447,1918,Central,Electronics,2024-10-04,1979.79,none
44448,2629,North,Electronics,2025-12-18,7566.62,none
44449,2746,East,Grocery,2025-07-12,260.24,none
44450,4130,East,Sports,2025-07-07,5964.92,none
44451,4917,East,Electronics,2025-11-09,3922.13,none
44452,1278,East,Electronics,2025-09-30,1799.92,none
44453,4754,West,Electronics,2025-09-23,1878.11,none
44454,1941,North,Apparel,2024-02-16,1377.1,none
44455,835,South,Grocery,2025-08-02,1155.33,none
44456,3125,North,Beauty,2025-07-18,155.33,none
44457,2023,Central,Beauty,2025-08-06,28.35,none
44458,1651,East,Sports,2024-02-29,122.99,none
44459,3241,North,Grocery,2025-06-07,578.56,none
44460,3619,West,Apparel,2024-11-11,728.27,none
44461,2310,West,Electronics,2024-11-06,6165.36,none
44462,1428,South,Electronics,2024-09-26,253.76,none
44463,4093,North,Electronics,2024-07-06,695.36,none
44464,3362,West,Apparel,2025-08-28,551.12,none
44465,3274,North,Beauty,2024-01-14,558.21,none
44466,4790,West,Electronics,2025-11-29,2482.68,none
44467,5183,North,Apparel,2025-07-30,402.13,none
44468,238,East,Beauty,2024-12-08,1070.76,none
44469,1315,Central,Beauty,2024-09-29,248.32,none
44470,4219,Central,Electronics,2024-07-03,649.75,none
44471,507,South,Home & Kitchen,2025-12-29,1361.42,none
44472,144,East,Apparel,2025-04-24,5670.41,none
44473,1701,South,Beauty,2024-06-09,186.67,none
44474,4101,West,Grocery,2025-02-14,75.36,none
44475,2124,Central,Sports,2025-04-12,1010.39,none
44476,1102,East,Apparel,2025-08-04,545.7,none
44477,866,West,Electronics,2024-11-16,2106.31,none
44478,2860,South,Electronics,2024-06-26,727.89,none
44479,1820,Central,Grocery,2024-08-29,262.54,none
44480,3272,North,Apparel,2025-01-28,626.27,none
44481,4125,West,Electronics,2024-11-20,2518.71,none
44482,20,Central,Apparel,2024-12-18,1197.21,none
44483,1674,East,Apparel,2025-12-28,510.88,none
44484,2835,South,Grocery,2024-06-16,594.81,none
44485,3517,North,Beauty,2024-11-20,1464.62,none
44486,1564,North,Beauty,2025-01-23,193.47,none
44487,2440,Central,Sports,2024-05-01,175.43,none
44488,531,South,Grocery,2025-09-18,352.0,none
44489,488,South,Home & Kitchen,2025-03-12,436.49,A_flat10
44490,4487,East,Electronics,2025-05-13,444.07,none
44491,2793,Central,Home & Kitchen,2024-11-27,1004.07,none
44492,2391,North,Beauty,2025-08-08,173.26,none
44493,2263,West,Apparel,2025-09-11,161.31,none
44494,4973,East,Beauty,2025-02-08,2241.43,none
44495,2187,North,Apparel,2025-08-06,224.08,none
44496,1343,East,Sports,2025-10-25,481.71,none
44497,480,North,Apparel,2024-10-02,244.44,none
44498,4185,East,Apparel,2024-10-12,464.51,none
44499,4931,North,Grocery,2024-12-21,509.0,none
44500,4846,South,Grocery,2025-03-09,178.33,A_flat10
44501,862,West,Electronics,2024-12-20,12661.5,none
